Id,Start time,Completion time,Email,Name,KIN Mentorship ID (Link to Spreadsheet),First Name,Last Name,Email Address,To which gender identity do you most identify?,Please indicate if you have a preference for what gender your mentor/mentee is:,How important is accessing and developing a professional AAPI network?,How open are you to exploring topics outside of your immediate career or academic focus in the mentorship?,"How much do you value a structured mentoring relationship (e.g., goal setting, progress tracking)?","How important is frequent communication (e.g., weekly or bi-weekly) in a mentoring relationship?",Select if you are a Kin Mentor or Kin Mentee,Would you be open to the possibility of having 2 Kin Mentees?,What industries can you provide mentorship on?,"How comfortable do you feel providing guidance on professional skills such as resume writing, interviewing, personal brand, presentation skills, etc.?",How confident do you feel in guiding your mentee in securing an internship or full-time employment opportunity?,Who is your #1 Kin Mentee preference?,Who is your #2 Kin Mentee preference?,Who is your #3 Kin Mentee preference?,Who is your #4 Kin Mentee preference?,Who is your #5 Kin Mentee preference?,Who is your #6 Kin Mentee preference?,Who is your #7 Kin Mentee preference?,Who is your #8 Kin Mentee preference?,Who is your #9 Kin Mentee preference?,Who is your #10 Kin Mentee preference?,Who is your #11 Kin Mentee preference?,Who is your #12 Kin Mentee preference?,Who is your #13 Kin Mentee preference?,Who is your #14 Kin Mentee preference?,Who is your #15 Kin Mentee preference?,Would you be open to the possibility of having a 1 Kin Mentor: 2 Kin Mentee mentorship partnership?,What industries are you interested in receiving mentorship on?,"How important is enhancing professional skills (resume writing, interviewing, personal brand, presentation skills, etc.)?",How important is securing an internship or full-time employment opportunity?,Who is your #1 Kin Mentor preference?,Who is your #2 Kin Mentor preference?,Who is your #3 Kin Mentor preference?,Who is your #4 Kin Mentor preference?,Who is your #5 Kin Mentor preference?,Who is your #6 Kin Mentor preference?,Who is your #7 Kin Mentor preference?,Who is your #8 Kin Mentor preference?,Who is your #9 Kin Mentor preference?,Who is your #10 Kin Mentor preference?,Who is your #11 Kin Mentor preference?,Who is your #12 Kin Mentor preference?,Who is your #13 Kin Mentor preference?,Who is your #14 Kin Mentor preference?,Who is your #15 Kin Mentor preference?,How comfortable do you feel in asking for help in achieving your academic and career goals?,How prepared do you feel to take the next steps in your career?,How connected do you feel to a network of professionals to achieve your academic and career goals?,"As an AAPI student, how empowered (supported and confident) do you feel in your ability to achieve your career goals?",How connected do you feel to the AAPI community?,Is there anything else that you would like us to consider as part of the matching process?
580281,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Selene Moon,131,Selene,Moon,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,7,5,"1","5",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Fashion;Technology;Entertainment;Finance;,"9",1,67,147,92,36,148,140,182,161,158,194,168,142,18,175,176,1,4,7,"6",6,Filler String
453800,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Wilder Vaughn,132,Wilder,Vaughn,sample@email.com,Female,No Preference,5,9,"8","5",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Fashion;Other;Consulting;Education;Entertainment;,"3",8,122,179,74,3,81,197,140,111,16,159,192,78,182,195,48,9,6,1,"2",8,Filler String
100623,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Helena Locke,133,Helena,Locke,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,6,7,"6","3",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Finance;Media and News;Food and Beverage;Healthcare;Other;,"8",9,130,40,66,80,5,68,100,181,167,187,139,99,46,140,60,1,9,4,"2",3,Filler String
697948,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Tristan Blake,134,Tristan,Blake,sample@email.com,Female,No Preference,9,3,"4","8",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Technology;Engineering;Consulting;,"10",1,102,191,192,179,65,130,189,46,21,168,132,5,53,0,72,4,10,2,"6",2,Filler String
60129,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Esme Vaughn,135,Esme,Vaughn,sample@email.com,Male,No Preference,3,6,"1","7",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Technology;Arts and Design;Media and News;,"7",6,34,16,129,160,162,82,177,40,90,37,15,89,43,72,29,6,4,6,"5",3,Filler String
129742,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Kaelan Ashford,136,Kaelan,Ashford,sample@email.com,Female,Female,3,5,"2","5",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Advertising/Marketing;Pharmaceutical;Government;Human Resources;Finance;,"9",2,37,107,3,20,70,127,172,182,8,126,59,189,69,87,89,10,3,6,"9",2,Filler String
720675,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Vivienne King,137,Vivienne,King,sample@email.com,Male,No Preference,8,2,"3","3",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Hospitality;,"10",10,42,12,81,65,11,168,178,128,101,144,92,156,134,138,28,1,6,7,"6",5,Filler String
432994,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Desmond Swift,138,Desmond,Swift,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,4,6,"8","5",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Accounting;Legal;Arts and Design;,"10",10,148,63,181,168,77,89,54,22,47,120,195,10,51,93,59,5,2,9,"9",5,Filler String
706410,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Aveline Kerr,139,Aveline,Kerr,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,3,4,"9","1",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Accounting;Technology;Healthcare;Government;,"8",8,40,29,20,32,12,93,18,82,190,60,90,109,4,119,48,4,6,8,"3",10,Filler String
684978,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Rowan Gray,140,Rowan,Gray,sample@email.com,Male,No Preference,2,10,"7","6",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Engineering;Entrepreneurship;,"4",1,153,84,150,115,192,122,154,142,133,7,20,13,105,136,111,6,10,4,"2",4,Filler String
515289,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Elara Monroe,141,Elara,Monroe,sample@email.com,Male,Male,1,9,"4","4",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Advertising/Marketing;Hospitality;,"1",4,195,112,138,125,144,8,13,103,6,186,191,64,26,133,182,2,6,3,"8",10,Filler String
646397,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Daxton McCoy,142,Daxton,McCoy,sample@email.com,Female,No Preference,8,7,"3","9",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Aerospace;Food and Beverage;Hospitality;Entertainment;,"4",1,107,190,7,85,4,129,180,198,176,25,155,166,187,196,112,1,10,5,"7",8,Filler String
644785,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lilith Hale,143,Lilith,Hale,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,3,4,"2","6",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Entrepreneurship;Engineering;Fashion;Technology;,"9",2,178,172,57,175,119,46,176,86,64,41,13,83,170,92,157,10,3,6,"3",7,Filler String
737085,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Bowen Hayes,144,Bowen,Hayes,sample@email.com,Female,No Preference,5,2,"5","8",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Agriculture;,"5",5,17,174,147,27,47,134,170,166,54,132,9,49,178,126,46,2,2,6,"1",2,Filler String
296835,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Anais Bell,145,Anais,Bell,sample@email.com,Female,Male,6,1,"6","5",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Education;Government;,"8",6,159,84,73,175,79,53,178,81,154,86,45,74,82,166,57,9,3,5,"9",5,Filler String
996990,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Torin Knight,146,Torin,Knight,sample@email.com,Male,Male,6,10,"3","2",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Legal;Aerospace;Media and News;,"3",5,109,157,183,98,33,162,78,54,0,5,34,102,14,121,179,6,4,1,"5",3,Filler String
520075,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sabina Wilder,147,Sabina,Wilder,sample@email.com,Female,Female,5,8,"3","9",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Technology;Human Resources;Agriculture;Arts and Design;,"2",1,79,192,186,52,24,185,34,151,169,138,95,80,125,17,144,7,5,4,"5",6,Filler String
331410,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Daria Wren,148,Daria,Wren,sample@email.com,Male,No Preference,10,10,"8","4",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Healthcare;Government;,"7",7,165,142,118,145,62,33,69,166,110,191,48,82,51,171,2,3,7,2,"4",6,Filler String
722793,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Keir Holt,149,Keir,Holt,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,2,7,"3","6",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Consulting;Media and News;,"3",4,147,75,197,18,152,57,93,133,113,180,168,167,186,56,53,3,4,10,"10",6,Filler String
228398,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Fenley Hale,150,Fenley,Hale,sample@email.com,Male,No Preference,8,3,"10","4",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Other;Real Estate;Entertainment;Media and News;Nonprofit;,"3",1,169,81,150,37,82,55,97,93,196,140,68,176,18,85,65,9,2,10,"1",7,Filler String
558417,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Briar Vaughn,151,Briar,Vaughn,sample@email.com,Male,Female,5,1,"10","4",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Education;Real Estate;Other;Legal;,"5",7,94,153,134,105,0,71,195,99,121,161,155,29,27,17,82,4,6,3,"8",1,Filler String
875874,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Mathis Finch,152,Mathis,Finch,sample@email.com,Male,No Preference,6,8,"2","8",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Advertising/Marketing;,"1",9,58,7,13,19,118,190,170,64,39,158,154,85,63,121,34,10,2,4,"6",9,Filler String
538132,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lyric Frost,153,Lyric,Frost,sample@email.com,Male,No Preference,6,5,"8","10",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Accounting;Pharmaceutical;Real Estate;Advertising/Marketing;Government;,"4",3,63,198,136,48,49,39,51,183,45,109,178,107,160,70,147,4,7,7,"3",4,Filler String
99094,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lennox Greer,154,Lennox,Greer,sample@email.com,Female,Female,7,3,"5","8",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Accounting;Healthcare;Education;Hospitality;Advertising/Marketing;,"1",3,103,21,78,160,76,100,109,165,194,102,32,175,190,65,33,4,6,8,"10",4,Filler String
553304,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Mira Calloway,155,Mira,Calloway,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,10,6,"1","7",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Entertainment;Engineering;Technology;Accounting;,"4",1,183,125,190,74,134,78,99,116,139,85,89,38,121,84,160,1,10,7,"5",1,Filler String
191693,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Jaxson Wood,156,Jaxson,Wood,sample@email.com,Female,Male,9,8,"3","8",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Advertising/Marketing;Other;Food and Beverage;,"7",3,104,133,186,151,140,188,171,183,55,87,12,163,43,18,37,8,9,1,"5",3,Filler String
239720,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Maia Rivers,157,Maia,Rivers,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,1,8,"6","4",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Nonprofit;Human Resources;Entertainment;Agriculture;Fashion;,"5",2,109,143,93,180,147,64,178,103,111,59,43,120,38,133,31,5,1,10,"1",3,Filler String
585329,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sterling Quinn,158,Sterling,Quinn,sample@email.com,Male,Female,7,8,"8","5",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Real Estate;Engineering;Legal;Finance;,"9",9,88,112,181,84,191,18,33,82,61,41,91,140,188,52,145,8,9,8,"10",6,Filler String
667699,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Thorne Maxwell,159,Thorne,Maxwell,sample@email.com,Male,No Preference,4,9,"3","4",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Healthcare;,"4",7,143,172,108,98,145,65,41,115,45,14,167,148,93,146,36,9,6,9,"6",9,Filler String
162490,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ivy Hart,160,Ivy,Hart,sample@email.com,Male,No Preference,6,7,"1","6",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Food and Beverage;Aerospace;,"9",7,151,23,0,18,155,159,80,10,172,85,119,86,170,19,100,5,9,2,"8",5,Filler String
191514,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Callen Paige,161,Callen,Paige,sample@email.com,Female,No Preference,10,1,"5","4",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Healthcare;Agriculture;Advertising/Marketing;,"8",3,27,40,38,29,154,62,192,177,90,19,80,53,130,82,136,10,7,10,"5",7,Filler String
777971,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Faye Emerson,162,Faye,Emerson,sample@email.com,Male,No Preference,5,6,"7","2",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Arts and Design;Education;Accounting;,"7",1,107,175,162,164,120,167,155,96,67,133,76,123,118,90,81,6,8,1,"7",6,Filler String
397292,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Quincy Bishop,163,Quincy,Bishop,sample@email.com,Male,No Preference,3,7,"9","7",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Accounting;Other;Arts and Design;Media and News;,"10",3,184,39,93,67,19,139,28,57,129,130,158,192,122,9,81,4,6,7,"8",1,Filler String
969662,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Brynn Sutherland,164,Brynn,Sutherland,sample@email.com,Male,No Preference,2,3,"7","6",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Education;,"5",5,2,181,118,129,161,188,71,75,159,124,152,107,126,139,92,8,6,10,"3",10,Filler String
118658,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ashton Blake,165,Ashton,Blake,sample@email.com,Female,Female,7,5,"2","7",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Real Estate;Engineering;,"8",3,72,89,155,26,64,10,56,18,178,41,39,160,180,186,195,7,8,8,"3",2,Filler String
101085,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Coraline Quinn,166,Coraline,Quinn,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,6,10,"3","5",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Entrepreneurship;Government;Legal;Advertising/Marketing;Accounting;,"3",2,171,47,64,57,68,176,197,41,147,52,26,144,194,111,183,9,3,1,"1",1,Filler String
626011,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Everett Walsh,167,Everett,Walsh,sample@email.com,Male,No Preference,4,3,"3","1",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Finance;Aerospace;Other;Accounting;Entrepreneurship;,"8",2,192,145,190,109,91,4,61,141,136,88,163,67,94,10,77,4,4,3,"10",10,Filler String
786990,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Marina Stone,168,Marina,Stone,sample@email.com,Male,No Preference,10,10,"10","7",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Entertainment;,"2",5,185,50,42,119,52,134,181,131,23,87,99,138,33,118,12,10,1,3,"1",8,Filler String
141060,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Jaxon Reeves,169,Jaxon,Reeves,sample@email.com,Male,Female,3,6,"5","2",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Accounting;,"6",10,129,35,150,170,153,3,143,109,108,43,46,165,147,138,45,1,4,3,"10",5,Filler String
349412,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Rhiannon Hale,170,Rhiannon,Hale,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,8,8,"10","1",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Fashion;Entrepreneurship;Aerospace;Human Resources;Education;,"7",2,176,197,165,63,144,102,106,18,21,169,55,148,23,114,178,10,8,7,"5",2,Filler String
672139,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Declan West,171,Declan,West,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,2,6,"8","1",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Finance;Entrepreneurship;Technology;,"2",10,109,27,36,197,81,112,41,12,47,86,84,34,68,4,8,6,2,10,"9",5,Filler String
670523,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Fleur Hastings,172,Fleur,Hastings,sample@email.com,Male,No Preference,6,9,"7","1",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Accounting;Education;,"3",9,7,187,26,170,156,160,182,15,138,92,76,4,2,189,104,3,7,9,"1",6,Filler String
185622,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Caiden Locke,173,Caiden,Locke,sample@email.com,Male,No Preference,1,5,"5","5",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Agriculture;Nonprofit;Food and Beverage;Real Estate;,"8",4,123,161,199,54,195,121,103,143,146,8,128,87,69,12,24,2,8,1,"7",3,Filler String
247845,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Arden Walsh,174,Arden,Walsh,sample@email.com,Male,No Preference,3,2,"4","8",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Government;Technology;Engineering;,"1",2,133,173,168,42,46,87,66,67,10,23,75,183,114,187,154,8,10,4,"6",1,Filler String
552004,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Zara Bennett,175,Zara,Bennett,sample@email.com,Female,No Preference,10,7,"1","7",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Finance;,"1",7,46,16,31,160,9,93,35,74,155,194,156,146,60,71,117,8,9,1,"2",8,Filler String
714118,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Gideon Stone,176,Gideon,Stone,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,2,1,"2","9",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Other;Finance;Entrepreneurship;Fashion;,"1",4,67,128,58,7,24,110,191,157,34,125,187,55,46,16,0,5,5,10,"10",2,Filler String
879705,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Liana Frost,177,Liana,Frost,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,5,6,"8","6",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Food and Beverage;Technology;Human Resources;,"8",10,82,61,55,25,175,168,94,48,34,151,106,64,27,31,73,1,1,5,"6",2,Filler String
585974,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Kane O’Hara,178,Kane,O’Hara,sample@email.com,Female,No Preference,2,9,"7","7",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Agriculture;Nonprofit;Entrepreneurship;Government;Aerospace;,"2",2,9,64,100,95,15,58,176,44,159,161,85,173,48,167,22,7,2,2,"2",4,Filler String
919565,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ember Whitfield,179,Ember,Whitfield,sample@email.com,Male,Male,6,4,"7","10",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Arts and Design;Legal;,"9",2,162,40,54,19,17,135,113,152,195,30,88,26,59,82,95,8,10,9,"7",2,Filler String
379867,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Orion Maxwell,180,Orion,Maxwell,sample@email.com,Male,No Preference,1,1,"5","7",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Entertainment;Legal;Arts and Design;Accounting;Technology;,"10",3,80,32,5,111,71,9,153,194,42,96,91,18,109,167,138,1,2,5,"1",7,Filler String
483872,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ivy Ward,181,Ivy,Ward,sample@email.com,Female,No Preference,7,3,"4","7",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Pharmaceutical;Entrepreneurship;Human Resources;Arts and Design;Legal;,"2",4,109,110,152,45,179,126,104,122,111,12,39,2,98,189,14,9,9,2,"6",5,Filler String
801931,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sawyer Lennox,182,Sawyer,Lennox,sample@email.com,Male,No Preference,6,4,"9","1",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Nonprofit;Healthcare;Entertainment;Education;Arts and Design;,"9",5,38,86,44,133,103,23,91,120,174,173,14,21,57,190,158,1,7,3,"2",1,Filler String
829104,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Tessa Bloom,183,Tessa,Bloom,sample@email.com,Male,No Preference,4,7,"7","1",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Government;,"6",4,100,37,179,137,176,17,139,197,143,22,167,5,1,138,115,3,6,9,"6",3,Filler String
55506,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Damien Walsh,184,Damien,Walsh,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,7,2,"6","9",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Fashion;Accounting;Real Estate;Aerospace;Government;,"4",10,60,184,195,104,51,55,41,117,73,11,34,146,82,135,197,6,8,8,"7",3,Filler String
383353,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lilia Fox,185,Lilia,Fox,sample@email.com,Male,No Preference,1,1,"4","8",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Pharmaceutical;Other;Real Estate;Entrepreneurship;,"3",9,1,156,33,9,131,14,149,137,176,150,45,132,48,148,118,3,10,7,"7",1,Filler String
238542,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Beckett Hayes,186,Beckett,Hayes,sample@email.com,Female,Female,2,1,"2","10",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Fashion;,"9",7,148,90,38,126,137,183,94,121,63,153,92,190,105,185,56,6,6,6,"2",6,Filler String
498081,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Rowan Field,187,Rowan,Field,sample@email.com,Male,Male,9,5,"1","5",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Education;Nonprofit;,"10",7,134,142,46,69,120,147,164,42,7,184,167,186,107,195,123,4,10,2,"10",4,Filler String
422873,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sable Knox,188,Sable,Knox,sample@email.com,Female,No Preference,3,6,"8","2",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Legal;Entrepreneurship;Arts and Design;,"3",7,62,1,195,152,56,137,196,33,73,11,170,129,146,179,36,6,2,6,"7",3,Filler String
326087,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Asher Vaughn,189,Asher,Vaughn,sample@email.com,Female,No Preference,10,3,"2","8",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Pharmaceutical;Other;Healthcare;,"8",4,40,69,33,153,161,113,141,104,101,41,181,55,167,120,191,6,10,9,"8",5,Filler String
890058,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Maris Wilder,190,Maris,Wilder,sample@email.com,Male,Female,9,3,"6","3",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Healthcare;Accounting;Finance;Human Resources;,"10",1,93,129,166,31,13,134,18,190,36,105,79,128,6,185,196,5,10,3,"9",1,Filler String
66831,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Elias Drake,191,Elias,Drake,sample@email.com,Male,No Preference,6,1,"7","4",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Agriculture;Other;Media and News;Consulting;Advertising/Marketing;,"7",9,78,59,73,175,31,62,53,157,194,174,119,182,87,114,160,1,5,10,"4",9,Filler String
240489,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Vera McCoy,192,Vera,McCoy,sample@email.com,Male,Female,6,5,"7","7",Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Aerospace;Nonprofit;Hospitality;,"7",9,45,61,144,27,25,14,89,81,38,131,69,24,193,151,100,9,4,10,"5",4,Filler String
985246,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Weston Hale,193,Weston,Hale,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,8,3,"3","9",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Real Estate;Arts and Design;,"3",10,104,53,168,75,183,7,189,146,128,192,175,171,54,99,88,1,9,1,"4",10,Filler String
362477,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Luna Vaughn,194,Luna,Vaughn,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,7,10,"9","9",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Nonprofit;Healthcare;Engineering;Agriculture;,"5",1,118,137,31,132,125,195,131,194,75,28,76,91,116,120,35,7,1,10,"7",4,Filler String
537245,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Jasper Knight,195,Jasper,Knight,sample@email.com,Female,No Preference,10,5,"7","4",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Advertising/Marketing;Fashion;Healthcare;Other;Entertainment;,"8",10,166,105,110,93,112,3,36,27,130,40,25,66,161,79,190,9,9,9,"7",10,Filler String
221039,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Calla Morrison,196,Calla,Morrison,sample@email.com,Female,No Preference,5,6,"6","10",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Advertising/Marketing;Finance;,"4",10,18,87,20,68,159,136,12,110,76,174,50,192,109,162,3,9,4,4,"5",7,Filler String
527196,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Torin Frost,197,Torin,Frost,sample@email.com,Female,No Preference,2,9,"9","7",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Finance;Other;,"6",7,84,165,86,192,196,67,150,75,156,136,125,114,140,118,168,8,6,10,"5",10,Filler String
94213,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Farrah Knight,198,Farrah,Knight,sample@email.com,Male,No Preference,5,10,"4","1",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Human Resources;,"1",6,185,66,176,90,146,14,174,116,140,92,135,35,184,110,196,9,10,1,"9",7,Filler String
