Id,Start time,Completion time,Email,Name,KIN Mentorship ID (Link to Spreadsheet),First Name,Last Name,Email Address,To which gender identity do you most identify?,Please indicate if you have a preference for what gender your mentor/mentee is:,How important is accessing and developing a professional AAPI network?,How open are you to exploring topics outside of your immediate career or academic focus in the mentorship?,"How much do you value a structured mentoring relationship (e.g., goal setting, progress tracking)?","How important is frequent communication (e.g., weekly or bi-weekly) in a mentoring relationship?",Select if you are a Kin Mentor or Kin Mentee,Would you be open to the possibility of having 2 Kin Mentees?,What industries can you provide mentorship on?,"How comfortable do you feel providing guidance on professional skills such as resume writing, interviewing, personal brand, presentation skills, etc.?",How confident do you feel in guiding your mentee in securing an internship or full-time employment opportunity?,Who is your #1 Kin Mentee preference?,Who is your #2 Kin Mentee preference?,Who is your #3 Kin Mentee preference?,Who is your #4 Kin Mentee preference?,Who is your #5 Kin Mentee preference?,Who is your #6 Kin Mentee preference?,Who is your #7 Kin Mentee preference?,Who is your #8 Kin Mentee preference?,Who is your #9 Kin Mentee preference?,Who is your #10 Kin Mentee preference?,Who is your #11 Kin Mentee preference?,Who is your #12 Kin Mentee preference?,Who is your #13 Kin Mentee preference?,Who is your #14 Kin Mentee preference?,Who is your #15 Kin Mentee preference?,Would you be open to the possibility of having a 1 Kin Mentor: 2 Kin Mentee mentorship partnership?,What industries are you interested in receiving mentorship on?,"How important is enhancing professional skills (resume writing, interviewing, personal brand, presentation skills, etc.)?",How important is securing an internship or full-time employment opportunity?,Who is your #1 Kin Mentor preference?,Who is your #2 Kin Mentor preference?,Who is your #3 Kin Mentor preference?,Who is your #4 Kin Mentor preference?,Who is your #5 Kin Mentor preference?,Who is your #6 Kin Mentor preference?,Who is your #7 Kin Mentor preference?,Who is your #8 Kin Mentor preference?,Who is your #9 Kin Mentor preference?,Who is your #10 Kin Mentor preference?,Who is your #11 Kin Mentor preference?,Who is your #12 Kin Mentor preference?,Who is your #13 Kin Mentor preference?,Who is your #14 Kin Mentor preference?,Who is your #15 Kin Mentor preference?,How comfortable do you feel in asking for help in achieving your academic and career goals?,How prepared do you feel to take the next steps in your career?,How connected do you feel to a network of professionals to achieve your academic and career goals?,"As an AAPI student, how empowered (supported and confident) do you feel in your ability to achieve your career goals?",How connected do you feel to the AAPI community?,Is there anything else that you would like us to consider as part of the matching process?
804622,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Helena Locke,133,Helena,Locke,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,10,5,5,3,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Consulting;Human Resources;Education;,8,9,2,183,13,170,151,140,28,51,153,9,168,139,1,172,178,10,6,10,6,1,Filler String
386091,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Tristan Blake,134,Tristan,Blake,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,4,9,3,8,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Other;Real Estate;Aerospace;,10,3,144,99,103,92,128,146,115,134,8,48,127,171,80,185,140,8,4,6,2,7,Filler String
746094,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Esme Vaughn,135,Esme,Vaughn,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,7,4,2,6,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Entrepreneurship;Media and News;Nonprofit;,7,2,107,108,179,103,127,168,173,75,106,144,28,54,91,97,41,2,3,8,10,9,Filler String
968385,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Kaelan Ashford,136,Kaelan,Ashford,sample@email.com,Female,No Preference,4,3,3,10,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Real Estate;Healthcare;Arts and Design;Accounting;,8,5,147,51,24,133,41,125,43,187,174,46,19,4,103,157,136,9,1,7,7,2,Filler String
981956,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Vivienne King,137,Vivienne,King,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,8,2,10,5,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Human Resources;Finance;,8,9,29,149,56,183,2,111,164,186,45,25,84,75,190,46,68,7,6,1,6,10,Filler String
611176,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Desmond Swift,138,Desmond,Swift,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,4,1,8,1,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Government;Legal;Accounting;,10,5,101,4,63,164,39,16,93,2,199,61,177,190,110,78,178,7,5,5,6,4,Filler String
377597,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Aveline Kerr,139,Aveline,Kerr,sample@email.com,Male,No Preference,5,7,8,9,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Government;,8,7,51,132,19,34,46,129,179,106,148,166,186,39,22,61,171,2,9,6,10,2,Filler String
683207,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Rowan Gray,140,Rowan,Gray,sample@email.com,Male,Female,1,8,9,7,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Accounting;Engineering;Media and News;Agriculture;Real Estate;,4,8,113,176,77,119,18,101,124,95,140,156,155,116,98,56,199,6,8,7,10,6,Filler String
922469,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Elara Monroe,141,Elara,Monroe,sample@email.com,Male,No Preference,2,3,3,9,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Pharmaceutical;Agriculture;Advertising/Marketing;,7,4,59,94,181,101,57,161,116,144,37,141,115,171,126,10,137,7,3,4,6,6,Filler String
935320,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Daxton McCoy,142,Daxton,McCoy,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,9,1,6,10,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Entertainment;Human Resources;,7,2,178,46,79,97,112,34,48,24,135,176,148,168,9,92,64,4,8,3,8,1,Filler String
729198,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lilith Hale,143,Lilith,Hale,sample@email.com,Female,No Preference,10,9,8,9,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Entrepreneurship;,9,6,34,129,96,39,72,173,117,189,25,97,141,181,127,48,78,3,2,9,6,3,Filler String
262129,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Bowen Hayes,144,Bowen,Hayes,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,4,1,9,3,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Technology;Healthcare;Entrepreneurship;Food and Beverage;,9,6,60,49,11,181,127,192,92,19,4,85,2,86,132,29,91,5,10,9,8,3,Filler String
288361,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Anais Bell,145,Anais,Bell,sample@email.com,Female,Male,1,1,8,6,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Aerospace;,8,3,133,94,191,1,151,197,135,190,150,65,100,31,73,119,175,7,3,8,9,9,Filler String
967818,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Torin Knight,146,Torin,Knight,sample@email.com,Female,No Preference,1,1,9,7,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Entrepreneurship;Finance;Other;Agriculture;Education;,6,2,5,63,150,75,151,27,78,186,149,11,38,108,198,144,140,5,10,2,8,9,Filler String
30302,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sabina Wilder,147,Sabina,Wilder,sample@email.com,Male,Male,7,10,5,2,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Nonprofit;Real Estate;Pharmaceutical;Agriculture;,8,8,67,57,18,155,14,23,47,64,6,196,38,76,179,70,193,4,10,6,6,1,Filler String
753275,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Daria Wren,148,Daria,Wren,sample@email.com,Female,No Preference,10,4,9,3,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Entertainment;,8,8,190,93,197,149,45,8,132,56,81,92,168,133,48,117,111,10,2,8,5,6,Filler String
834233,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Keir Holt,149,Keir,Holt,sample@email.com,Male,No Preference,5,6,2,3,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Finance;Aerospace;Fashion;Media and News;Healthcare;,3,1,143,92,193,77,54,199,101,86,58,88,17,45,176,16,78,1,9,6,1,2,Filler String
203768,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Fenley Hale,150,Fenley,Hale,sample@email.com,Female,Female,5,6,9,7,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Nonprofit;,1,4,178,139,111,180,0,49,9,186,123,122,16,99,148,187,94,9,3,2,10,8,Filler String
314987,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Briar Vaughn,151,Briar,Vaughn,sample@email.com,Male,No Preference,2,8,10,9,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Media and News;Advertising/Marketing;Hospitality;,10,5,122,61,60,12,110,48,107,35,120,50,118,74,51,113,130,8,9,6,7,8,Filler String
442260,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Mathis Finch,152,Mathis,Finch,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,9,6,1,2,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Fashion;Nonprofit;Other;Hospitality;,10,3,21,52,133,29,69,151,148,156,54,186,106,171,163,47,101,4,1,8,7,2,Filler String
496519,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lyric Frost,153,Lyric,Frost,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,6,4,4,4,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Healthcare;Entertainment;Advertising/Marketing;,3,3,116,41,59,108,84,172,14,141,28,109,144,12,137,33,195,7,10,2,6,10,Filler String
922231,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lennox Greer,154,Lennox,Greer,sample@email.com,Male,No Preference,4,4,4,6,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Entertainment;Food and Beverage;Nonprofit;Other;,5,4,77,101,114,129,159,153,53,51,154,34,137,8,182,31,89,6,1,10,1,10,Filler String
87144,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Mira Calloway,155,Mira,Calloway,sample@email.com,Male,Female,7,2,2,7,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Real Estate;Agriculture;Arts and Design;,10,1,67,139,66,61,12,135,25,169,122,90,108,191,130,127,41,2,7,7,1,4,Filler String
219370,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Jaxson Wood,156,Jaxson,Wood,sample@email.com,Male,No Preference,1,10,5,6,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Media and News;,3,2,165,148,37,151,180,3,169,106,78,63,54,144,185,11,19,1,9,4,5,9,Filler String
472567,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Maia Rivers,157,Maia,Rivers,sample@email.com,Male,No Preference,3,10,10,1,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Hospitality;Agriculture;Entrepreneurship;,6,9,32,97,37,117,68,138,51,152,7,43,123,162,199,11,166,3,2,4,8,1,Filler String
15886,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sterling Quinn,158,Sterling,Quinn,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,4,4,4,5,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Fashion;Government;Advertising/Marketing;Finance;Real Estate;,2,5,96,147,169,135,71,148,95,91,6,56,180,98,0,193,166,2,4,10,8,5,Filler String
47899,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Thorne Maxwell,159,Thorne,Maxwell,sample@email.com,Female,No Preference,4,2,3,2,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Arts and Design;,4,2,48,82,165,153,123,181,51,135,158,162,146,129,57,110,193,8,1,8,1,7,Filler String
495231,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ivy Hart,160,Ivy,Hart,sample@email.com,Male,Female,7,7,7,1,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Real Estate;Entertainment;Education;Legal;Arts and Design;,8,5,11,81,106,158,1,67,63,6,121,114,82,173,143,79,168,9,10,10,9,8,Filler String
40615,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Callen Paige,161,Callen,Paige,sample@email.com,Female,No Preference,2,7,3,10,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Pharmaceutical;Education;,1,6,183,159,162,7,13,53,92,195,198,115,87,150,68,91,171,10,6,5,5,6,Filler String
798559,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Faye Emerson,162,Faye,Emerson,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,4,6,7,4,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Pharmaceutical;Healthcare;Education;Food and Beverage;,9,3,166,176,197,117,80,86,125,62,106,31,37,64,198,55,54,7,3,10,9,6,Filler String
843995,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Quincy Bishop,163,Quincy,Bishop,sample@email.com,Female,No Preference,5,6,1,9,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Government;Food and Beverage;Entertainment;Pharmaceutical;,7,4,19,167,34,190,72,79,94,82,64,172,45,136,96,121,12,3,3,6,10,7,Filler String
91907,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Brynn Sutherland,164,Brynn,Sutherland,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,3,4,3,2,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Food and Beverage;Entertainment;Nonprofit;Healthcare;,6,10,133,171,25,182,20,81,85,11,160,2,136,152,145,128,50,3,8,2,8,4,Filler String
419956,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ashton Blake,165,Ashton,Blake,sample@email.com,Female,No Preference,5,8,2,3,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Advertising/Marketing;Hospitality;Nonprofit;Entrepreneurship;Technology;,10,7,6,40,7,105,180,124,21,39,63,197,101,95,87,49,151,4,1,3,8,1,Filler String
18846,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Coraline Quinn,166,Coraline,Quinn,sample@email.com,Male,No Preference,4,7,5,5,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Consulting;Advertising/Marketing;,9,9,56,22,71,109,140,156,139,45,55,12,169,43,94,136,104,1,5,2,3,4,Filler String
872387,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Everett Walsh,167,Everett,Walsh,sample@email.com,Female,No Preference,5,1,1,7,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Accounting;Hospitality;,10,3,88,27,158,176,94,152,128,57,171,50,58,147,135,31,194,4,8,10,10,2,Filler String
323785,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Marina Stone,168,Marina,Stone,sample@email.com,Male,No Preference,2,6,8,1,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Accounting;Real Estate;,9,2,14,185,15,71,99,120,24,78,107,155,29,163,137,58,37,4,4,5,5,6,Filler String
924404,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Jaxon Reeves,169,Jaxon,Reeves,sample@email.com,Female,No Preference,3,5,3,10,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Media and News;Aerospace;Finance;Government;Food and Beverage;,10,4,101,133,105,125,110,129,147,33,91,178,122,55,88,27,143,9,9,9,10,7,Filler String
428729,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Rhiannon Hale,170,Rhiannon,Hale,sample@email.com,Female,No Preference,1,9,9,8,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Legal;Entrepreneurship;Accounting;Pharmaceutical;Media and News;,7,10,53,194,174,169,77,22,58,173,79,177,127,137,59,46,94,2,8,8,3,10,Filler String
277231,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Declan West,171,Declan,West,sample@email.com,Female,No Preference,6,1,5,9,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Legal;Hospitality;,10,1,86,168,158,44,111,113,39,56,72,69,115,155,178,101,176,8,2,6,4,6,Filler String
453912,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Fleur Hastings,172,Fleur,Hastings,sample@email.com,Male,No Preference,3,7,8,7,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Government;Engineering;,9,7,103,39,175,174,7,20,147,198,35,168,95,195,6,97,180,6,1,4,5,2,Filler String
254126,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Caiden Locke,173,Caiden,Locke,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,2,6,6,9,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Pharmaceutical;,8,8,106,124,33,122,66,15,155,6,57,188,18,71,146,108,63,8,9,4,5,10,Filler String
783567,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Arden Walsh,174,Arden,Walsh,sample@email.com,Male,Male,3,3,6,5,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Fashion;Real Estate;Technology;Accounting;,4,2,15,9,153,198,14,152,28,167,182,32,123,125,68,87,63,4,8,1,8,5,Filler String
758398,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Zara Bennett,175,Zara,Bennett,sample@email.com,Female,Female,6,2,7,5,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Pharmaceutical;,2,9,143,186,69,58,53,151,130,90,21,57,64,175,160,28,193,5,6,3,8,10,Filler String
716817,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Gideon Stone,176,Gideon,Stone,sample@email.com,Female,No Preference,9,1,6,1,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Entrepreneurship;Education;Legal;Healthcare;,1,3,36,84,100,157,58,187,163,81,164,133,5,1,80,167,54,10,3,10,2,1,Filler String
259058,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Liana Frost,177,Liana,Frost,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,6,8,5,6,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Food and Beverage;Aerospace;Healthcare;,2,10,55,103,38,121,28,9,85,183,6,23,13,145,63,79,142,1,1,4,7,5,Filler String
843123,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Kane O’Hara,178,Kane,O’Hara,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,3,3,5,1,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Advertising/Marketing;Other;Government;Legal;Aerospace;,6,1,121,2,104,107,168,51,184,195,177,102,100,172,142,32,173,6,5,8,5,9,Filler String
773227,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ember Whitfield,179,Ember,Whitfield,sample@email.com,Female,No Preference,4,2,9,4,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Advertising/Marketing;Government;Fashion;,4,9,135,95,8,94,35,127,11,112,78,171,132,124,85,41,145,4,3,3,8,8,Filler String
626425,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Orion Maxwell,180,Orion,Maxwell,sample@email.com,Female,No Preference,8,1,7,3,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Other;,2,6,197,52,83,147,102,150,135,85,78,96,111,153,25,65,159,8,4,4,10,6,Filler String
752004,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ivy Ward,181,Ivy,Ward,sample@email.com,Female,Male,1,10,10,8,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Entrepreneurship;Advertising/Marketing;Engineering;Education;,4,7,166,194,182,183,149,1,67,31,80,148,177,133,113,44,131,10,9,2,10,4,Filler String
284686,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sawyer Lennox,182,Sawyer,Lennox,sample@email.com,Female,No Preference,10,7,1,10,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Finance;Other;Fashion;Healthcare;Accounting;,10,3,187,100,103,59,36,39,125,183,144,77,53,10,174,101,48,10,2,9,9,9,Filler String
334845,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Tessa Bloom,183,Tessa,Bloom,sample@email.com,Male,No Preference,10,2,3,5,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Food and Beverage;,5,8,68,54,21,75,160,129,61,159,79,174,151,172,65,87,104,9,7,6,6,4,Filler String
508642,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Damien Walsh,184,Damien,Walsh,sample@email.com,Female,No Preference,4,7,7,9,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Fashion;Finance;Food and Beverage;,9,5,73,175,83,49,186,197,74,30,187,174,162,190,27,7,181,7,7,4,1,5,Filler String
405666,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lilia Fox,185,Lilia,Fox,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,10,6,10,9,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Real Estate;Media and News;Accounting;Healthcare;Other;,5,8,164,108,158,54,124,32,101,190,22,86,148,132,12,151,107,10,3,4,8,3,Filler String
353393,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Beckett Hayes,186,Beckett,Hayes,sample@email.com,Male,No Preference,4,8,8,1,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Food and Beverage;Accounting;,6,3,32,108,117,190,21,50,94,75,29,195,121,185,169,73,111,5,10,4,1,5,Filler String
935411,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Rowan Field,187,Rowan,Field,sample@email.com,Female,Female,7,1,9,6,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Aerospace;Entrepreneurship;,9,10,126,160,149,59,32,21,95,100,173,155,94,191,53,165,99,9,5,9,2,1,Filler String
165727,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sable Knox,188,Sable,Knox,sample@email.com,Female,No Preference,1,2,8,8,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Government;Entrepreneurship;Education;,1,1,127,123,163,133,181,191,116,141,50,110,188,180,119,164,8,5,10,8,8,7,Filler String
350237,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Asher Vaughn,189,Asher,Vaughn,sample@email.com,Male,No Preference,10,9,1,8,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Accounting;Fashion;Legal;Human Resources;Media and News;,4,2,125,190,16,51,65,144,136,35,141,72,66,95,1,105,166,7,4,8,3,4,Filler String
669391,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Maris Wilder,190,Maris,Wilder,sample@email.com,Male,Female,4,7,4,8,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Government;Engineering;Healthcare;Finance;Education;,2,9,44,14,59,39,176,107,134,64,69,25,38,10,167,148,161,10,2,10,1,1,Filler String
43547,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Elias Drake,191,Elias,Drake,sample@email.com,Female,Female,7,10,3,2,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Consulting;Media and News;Pharmaceutical;,2,2,145,76,128,130,18,148,33,8,63,156,176,105,17,27,132,5,2,8,2,4,Filler String
963172,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Vera McCoy,192,Vera,McCoy,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,4,9,7,1,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Finance;,6,5,95,16,96,184,40,35,190,71,182,110,73,93,98,0,15,10,6,6,4,2,Filler String
5941,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Weston Hale,193,Weston,Hale,sample@email.com,Male,No Preference,9,6,8,10,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Hospitality;Entrepreneurship;Real Estate;Engineering;,6,4,40,160,1,86,117,192,145,98,144,138,111,96,121,76,36,7,1,2,7,5,Filler String
596900,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Luna Vaughn,194,Luna,Vaughn,sample@email.com,Male,No Preference,10,6,3,5,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Human Resources;Arts and Design;Legal;Food and Beverage;Aerospace;,2,9,187,192,130,135,84,46,118,72,175,41,189,49,34,58,188,5,9,10,10,1,Filler String
911002,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Jasper Knight,195,Jasper,Knight,sample@email.com,Female,Female,2,6,5,10,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Real Estate;Human Resources;Fashion;Pharmaceutical;,4,1,20,15,147,19,79,98,56,78,80,74,142,70,170,189,49,3,4,3,7,6,Filler String
317019,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Calla Morrison,196,Calla,Morrison,sample@email.com,Female,No Preference,7,8,1,7,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Aerospace;Food and Beverage;,9,9,29,100,75,188,135,156,167,73,58,197,37,122,72,117,164,3,7,1,7,8,Filler String
236705,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Torin Frost,197,Torin,Frost,sample@email.com,Female,No Preference,8,2,4,7,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Human Resources;Consulting;Agriculture;,10,6,70,143,108,161,7,56,88,152,199,195,2,145,85,52,18,5,2,10,10,6,Filler String
320519,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Farrah Knight,198,Farrah,Knight,sample@email.com,Female,No Preference,2,5,9,10,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Nonprofit;,3,6,174,99,70,162,108,181,187,150,146,189,90,105,126,122,34,7,6,8,6,2,Filler String
844282,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Dorian Locke,199,Dorian,Locke,sample@email.com,Male,Male,4,9,8,4,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Hospitality;,2,4,182,65,156,115,49,5,17,120,57,108,170,129,27,127,113,5,6,10,7,1,Filler String
616026,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Elise Wilder,0,Elise,Wilder,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,7,10,5,10,Kin Mentor,No,Accounting;Human Resources;Fashion;Entertainment;Nonprofit;,6,2,163,49,91,37,68,52,36,18,186,177,176,135,124,185,83,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
211769,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Roman Hayes,1,Roman,Hayes,sample@email.com,Female,No Preference,5,4,2,4,Kin Mentor,No,Hospitality;Nonprofit;Healthcare;,8,7,147,82,162,136,149,62,38,108,155,90,80,123,13,186,100,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
