Id,Start time,Completion time,Email,Name,KIN Mentorship ID (Link to Spreadsheet),First Name,Last Name,Email Address,To which gender identity do you most identify?,Please indicate if you have a preference for what gender your mentor/mentee is:,How important is accessing and developing a professional AAPI network?,How open are you to exploring topics outside of your immediate career or academic focus in the mentorship?,"How much do you value a structured mentoring relationship (e.g., goal setting, progress tracking)?","How important is frequent communication (e.g., weekly or bi-weekly) in a mentoring relationship?",Select if you are a Kin Mentor or Kin Mentee,Would you be open to the possibility of having 2 Kin Mentees?,What industries can you provide mentorship on?,"How comfortable do you feel providing guidance on professional skills such as resume writing, interviewing, personal brand, presentation skills, etc.?",How confident do you feel in guiding your mentee in securing an internship or full-time employment opportunity?,Who is your #1 Kin Mentee preference?,Who is your #2 Kin Mentee preference?,Who is your #3 Kin Mentee preference?,Who is your #4 Kin Mentee preference?,Who is your #5 Kin Mentee preference?,Who is your #6 Kin Mentee preference?,Who is your #7 Kin Mentee preference?,Who is your #8 Kin Mentee preference?,Who is your #9 Kin Mentee preference?,Who is your #10 Kin Mentee preference?,Who is your #11 Kin Mentee preference?,Who is your #12 Kin Mentee preference?,Who is your #13 Kin Mentee preference?,Who is your #14 Kin Mentee preference?,Who is your #15 Kin Mentee preference?,Would you be open to the possibility of having a 1 Kin Mentor: 2 Kin Mentee mentorship partnership?,What industries are you interested in receiving mentorship on?,"How important is enhancing professional skills (resume writing, interviewing, personal brand, presentation skills, etc.)?",How important is securing an internship or full-time employment opportunity?,Who is your #1 Kin Mentor preference?,Who is your #2 Kin Mentor preference?,Who is your #3 Kin Mentor preference?,Who is your #4 Kin Mentor preference?,Who is your #5 Kin Mentor preference?,Who is your #6 Kin Mentor preference?,Who is your #7 Kin Mentor preference?,Who is your #8 Kin Mentor preference?,Who is your #9 Kin Mentor preference?,Who is your #10 Kin Mentor preference?,Who is your #11 Kin Mentor preference?,Who is your #12 Kin Mentor preference?,Who is your #13 Kin Mentor preference?,Who is your #14 Kin Mentor preference?,Who is your #15 Kin Mentor preference?,How comfortable do you feel in asking for help in achieving your academic and career goals?,How prepared do you feel to take the next steps in your career?,How connected do you feel to a network of professionals to achieve your academic and career goals?,"As an AAPI student, how empowered (supported and confident) do you feel in your ability to achieve your career goals?",How connected do you feel to the AAPI community?,Is there anything else that you would like us to consider as part of the matching process?
253891,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Arden Black,129,Arden,Black,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,2,6,7,3,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Pharmaceutical;Nonprofit;Aerospace;Entrepreneurship;,1,5,171,86,87,187,131,10,58,41,59,178,197,68,155,32,111,4,9,10,6,7,Filler String
199813,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Roman Beck,130,Roman,Beck,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,5,2,9,3,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Fashion;,1,2,98,61,176,42,163,9,30,159,148,65,20,173,35,91,79,5,1,1,2,6,Filler String
540679,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Selene Moon,131,Selene,Moon,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,9,2,1,4,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Consulting;Engineering;Fashion;,9,4,12,189,145,3,55,85,43,36,25,54,114,7,184,165,96,1,2,7,10,1,Filler String
969907,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Wilder Vaughn,132,Wilder,Vaughn,sample@email.com,Male,No Preference,1,6,4,4,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Nonprofit;Media and News;,1,6,181,61,117,29,25,101,96,106,19,5,62,36,113,191,166,10,7,10,1,9,Filler String
956947,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Helena Locke,133,Helena,Locke,sample@email.com,Female,No Preference,4,2,3,4,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Real Estate;Healthcare;Finance;Entrepreneurship;Fashion;,9,8,102,19,52,60,104,46,121,43,47,39,80,64,106,63,72,4,2,8,1,5,Filler String
901597,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Tristan Blake,134,Tristan,Blake,sample@email.com,Male,Male,5,3,3,9,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Media and News;Entertainment;Food and Beverage;,1,2,71,46,25,31,74,134,54,166,65,60,175,18,7,125,183,10,3,10,5,10,Filler String
992834,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Esme Vaughn,135,Esme,Vaughn,sample@email.com,Female,No Preference,6,2,9,8,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Nonprofit;Education;,2,1,140,114,9,31,55,11,100,81,4,169,74,113,121,166,92,10,7,3,7,5,Filler String
261393,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Kaelan Ashford,136,Kaelan,Ashford,sample@email.com,Female,Female,8,1,3,1,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Fashion;Entrepreneurship;Engineering;,2,1,45,28,12,83,38,64,26,44,20,10,179,96,76,6,114,8,4,3,10,8,Filler String
423086,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Vivienne King,137,Vivienne,King,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,7,9,9,5,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Consulting;Hospitality;Human Resources;,5,4,185,136,160,9,89,49,100,127,33,154,105,188,184,34,176,4,9,6,8,3,Filler String
714782,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Desmond Swift,138,Desmond,Swift,sample@email.com,Female,Male,10,5,1,5,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Consulting;,10,6,182,40,100,34,22,47,145,64,186,83,99,58,36,122,106,8,2,6,4,10,Filler String
269047,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Aveline Kerr,139,Aveline,Kerr,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,2,1,7,7,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Hospitality;Advertising/Marketing;,9,3,98,124,6,122,123,163,34,93,131,135,106,39,47,61,187,1,1,6,1,1,Filler String
552140,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Rowan Gray,140,Rowan,Gray,sample@email.com,Male,Male,8,3,10,3,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Legal;Agriculture;Other;Government;Consulting;,5,3,121,174,90,178,29,170,15,157,137,71,62,186,82,181,43,7,9,1,3,3,Filler String
526130,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Elara Monroe,141,Elara,Monroe,sample@email.com,Male,No Preference,3,4,7,6,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Education;Legal;,6,2,74,92,91,113,75,0,67,125,102,35,104,116,47,43,130,8,5,1,4,2,Filler String
211589,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Daxton McCoy,142,Daxton,McCoy,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,8,5,6,10,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Legal;Agriculture;,5,8,87,58,145,21,36,92,80,104,144,154,114,60,147,88,131,6,4,3,8,5,Filler String
496608,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lilith Hale,143,Lilith,Hale,sample@email.com,Female,Female,1,8,7,1,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Government;Engineering;Pharmaceutical;Healthcare;,7,10,107,134,65,183,13,136,39,4,58,151,155,54,94,0,20,1,7,9,2,10,Filler String
987836,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Bowen Hayes,144,Bowen,Hayes,sample@email.com,Male,Female,7,6,3,10,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Healthcare;Engineering;,7,4,199,82,157,5,174,96,57,75,77,191,101,118,46,132,171,5,4,4,4,5,Filler String
814952,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Anais Bell,145,Anais,Bell,sample@email.com,Female,Female,5,5,1,9,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Legal;Food and Beverage;Other;Pharmaceutical;,1,4,192,174,163,191,100,90,63,35,105,83,187,76,59,82,129,8,3,3,10,10,Filler String
686380,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Torin Knight,146,Torin,Knight,sample@email.com,Female,Male,6,6,7,6,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Entertainment;,8,9,152,63,4,142,96,92,175,74,144,30,54,111,11,168,134,4,10,1,2,5,Filler String
418703,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sabina Wilder,147,Sabina,Wilder,sample@email.com,Male,No Preference,9,9,10,2,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Pharmaceutical;Entrepreneurship;,8,9,6,172,149,72,142,25,137,84,155,95,131,193,135,49,104,2,8,5,9,2,Filler String
542863,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Daria Wren,148,Daria,Wren,sample@email.com,Female,No Preference,2,10,1,1,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Technology;Nonprofit;Legal;,8,8,123,199,10,75,101,66,45,141,185,129,113,7,153,178,34,6,3,5,4,6,Filler String
220057,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Keir Holt,149,Keir,Holt,sample@email.com,Female,Female,10,1,5,8,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Technology;Media and News;Human Resources;,6,2,20,84,191,4,61,160,148,15,184,35,112,129,76,161,164,1,6,4,9,3,Filler String
384696,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Fenley Hale,150,Fenley,Hale,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,2,3,6,5,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Entertainment;,10,1,59,98,162,129,144,119,156,198,102,81,22,35,62,103,69,8,6,5,7,1,Filler String
222800,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Briar Vaughn,151,Briar,Vaughn,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,5,8,1,2,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Advertising/Marketing;Nonprofit;,6,6,15,50,182,190,176,60,174,110,41,53,172,127,48,85,147,3,8,6,6,10,Filler String
354449,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Mathis Finch,152,Mathis,Finch,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,3,10,5,8,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Education;Arts and Design;Hospitality;Healthcare;,2,10,66,38,162,65,112,92,110,103,116,190,163,2,4,120,132,4,6,9,1,10,Filler String
796572,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lyric Frost,153,Lyric,Frost,sample@email.com,Female,Male,6,5,7,4,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Legal;Nonprofit;Accounting;,10,2,111,35,60,38,93,5,186,149,193,72,40,100,96,124,166,4,10,8,6,2,Filler String
874656,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lennox Greer,154,Lennox,Greer,sample@email.com,Male,Female,3,9,1,7,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Finance;Hospitality;,4,5,11,170,142,177,43,14,109,93,94,9,72,79,49,163,124,8,8,3,2,9,Filler String
888904,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Mira Calloway,155,Mira,Calloway,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,7,4,1,5,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Food and Beverage;Healthcare;,4,3,176,63,133,56,51,26,166,33,161,151,190,20,85,154,53,8,1,9,10,2,Filler String
682882,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Jaxson Wood,156,Jaxson,Wood,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,8,1,5,7,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Arts and Design;Human Resources;Pharmaceutical;,7,1,160,73,37,78,132,109,17,33,55,130,119,43,126,190,185,6,5,7,6,7,Filler String
627092,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Maia Rivers,157,Maia,Rivers,sample@email.com,Female,No Preference,6,8,7,1,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Education;Food and Beverage;Finance;Healthcare;,7,3,173,92,175,84,157,123,65,62,30,41,93,135,7,27,89,7,2,2,4,5,Filler String
113504,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sterling Quinn,158,Sterling,Quinn,sample@email.com,Male,Female,7,4,2,1,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Media and News;Engineering;,10,4,132,86,113,169,21,164,101,178,148,112,191,72,88,157,180,9,7,1,5,2,Filler String
898134,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Thorne Maxwell,159,Thorne,Maxwell,sample@email.com,Male,Female,2,2,8,9,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Nonprofit;Engineering;Agriculture;Government;Accounting;,3,5,176,72,58,157,107,184,15,167,152,165,85,32,86,59,57,5,2,8,4,6,Filler String
245815,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ivy Hart,160,Ivy,Hart,sample@email.com,Male,No Preference,4,10,2,2,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Entrepreneurship;Entertainment;Other;Technology;,9,3,104,25,16,47,4,189,147,80,52,23,98,176,0,68,124,10,10,7,9,3,Filler String
314633,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Callen Paige,161,Callen,Paige,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,6,5,7,6,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Healthcare;Arts and Design;Food and Beverage;Education;Media and News;,8,2,10,100,150,173,102,57,164,12,65,165,120,178,105,108,43,8,9,6,10,3,Filler String
537031,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Faye Emerson,162,Faye,Emerson,sample@email.com,Female,Male,7,4,2,8,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Finance;Other;Advertising/Marketing;Entertainment;,7,4,104,1,196,37,22,131,41,25,163,155,51,78,135,165,64,8,7,3,8,9,Filler String
286369,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Quincy Bishop,163,Quincy,Bishop,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,1,5,7,2,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Other;Consulting;Agriculture;Food and Beverage;,4,8,161,1,2,179,137,144,69,37,24,156,194,113,130,72,17,3,7,6,1,10,Filler String
909438,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Brynn Sutherland,164,Brynn,Sutherland,sample@email.com,Male,No Preference,1,3,8,4,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Hospitality;Consulting;Technology;Aerospace;Nonprofit;,7,8,108,97,151,66,119,6,80,136,112,74,118,98,191,177,162,2,3,3,6,1,Filler String
466523,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ashton Blake,165,Ashton,Blake,sample@email.com,Male,Male,7,5,5,1,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Human Resources;Consulting;,5,9,174,115,51,55,71,98,101,78,60,62,152,184,192,121,12,1,3,4,10,5,Filler String
877430,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Coraline Quinn,166,Coraline,Quinn,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,4,9,8,1,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Nonprofit;Human Resources;Engineering;,2,2,150,96,12,66,18,115,177,179,157,187,197,28,147,132,111,9,4,1,8,7,Filler String
252024,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Everett Walsh,167,Everett,Walsh,sample@email.com,Female,Male,2,10,2,6,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Food and Beverage;Technology;Human Resources;Arts and Design;,4,7,64,16,163,50,56,93,168,47,41,160,92,115,39,105,178,2,1,3,2,6,Filler String
253446,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Marina Stone,168,Marina,Stone,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,5,2,8,10,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Real Estate;Food and Beverage;Entrepreneurship;,2,6,133,81,173,55,2,114,93,70,146,6,144,16,111,48,76,6,8,6,4,9,Filler String
207522,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Jaxon Reeves,169,Jaxon,Reeves,sample@email.com,Male,Male,9,8,5,7,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Healthcare;Legal;Agriculture;Accounting;,9,7,30,197,130,70,116,107,173,41,64,19,198,109,77,167,176,3,10,10,5,8,Filler String
798364,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Rhiannon Hale,170,Rhiannon,Hale,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,8,9,9,8,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Media and News;,6,5,110,76,75,98,46,174,35,142,153,7,129,72,39,51,168,1,3,6,3,10,Filler String
242047,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Declan West,171,Declan,West,sample@email.com,Male,No Preference,1,9,8,7,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Nonprofit;,8,3,76,52,175,145,158,39,51,176,50,80,44,24,3,23,82,1,5,6,4,1,Filler String
22348,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Fleur Hastings,172,Fleur,Hastings,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,3,7,3,8,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Consulting;Food and Beverage;Fashion;Agriculture;,4,3,194,105,55,118,31,92,67,1,85,74,142,16,154,88,128,2,8,8,7,9,Filler String
644970,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Caiden Locke,173,Caiden,Locke,sample@email.com,Male,Female,2,2,7,8,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Food and Beverage;Fashion;Pharmaceutical;Entrepreneurship;,1,4,99,76,85,107,112,83,59,177,123,104,63,162,7,159,133,3,6,8,4,6,Filler String
30211,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Arden Walsh,174,Arden,Walsh,sample@email.com,Female,No Preference,5,2,10,9,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Healthcare;Entrepreneurship;Engineering;Hospitality;,2,9,123,136,191,189,171,17,146,60,160,180,33,46,32,100,72,4,2,2,7,1,Filler String
325526,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Zara Bennett,175,Zara,Bennett,sample@email.com,Male,No Preference,9,9,7,7,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Pharmaceutical;Agriculture;Hospitality;,5,3,32,150,143,35,191,13,94,146,120,184,121,91,123,176,58,4,8,5,1,10,Filler String
743403,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Gideon Stone,176,Gideon,Stone,sample@email.com,Female,Female,1,8,9,4,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Finance;Other;Engineering;,4,10,65,79,161,1,39,30,51,178,142,43,193,135,184,138,182,1,2,10,2,4,Filler String
984097,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Liana Frost,177,Liana,Frost,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,4,8,4,4,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Entertainment;Technology;Healthcare;Finance;,4,6,41,123,59,42,129,163,134,82,188,130,83,40,101,126,52,4,8,6,5,5,Filler String
561781,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Kane O’Hara,178,Kane,O’Hara,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,2,1,3,3,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Other;Engineering;Healthcare;Education;,5,1,77,78,80,131,37,54,27,94,172,122,6,85,25,90,174,1,10,5,6,6,Filler String
448018,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ember Whitfield,179,Ember,Whitfield,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,3,3,1,8,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Real Estate;,9,1,4,14,80,110,24,150,116,28,109,17,86,167,130,16,123,4,10,9,6,5,Filler String
766010,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Orion Maxwell,180,Orion,Maxwell,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,4,6,10,5,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Technology;Aerospace;Accounting;,7,9,135,10,72,11,31,148,43,130,96,116,60,93,84,109,71,4,10,8,6,2,Filler String
907949,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ivy Ward,181,Ivy,Ward,sample@email.com,Male,Female,7,10,1,7,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Technology;Entertainment;,3,9,63,174,161,60,64,128,150,22,193,46,198,188,183,196,111,7,3,4,2,3,Filler String
172908,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sawyer Lennox,182,Sawyer,Lennox,sample@email.com,Male,Female,2,9,6,5,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Other;Aerospace;Finance;Advertising/Marketing;Hospitality;,4,2,18,115,198,149,88,199,125,165,75,194,64,123,118,54,53,3,1,5,10,8,Filler String
857920,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Tessa Bloom,183,Tessa,Bloom,sample@email.com,Female,No Preference,5,8,4,10,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Other;Technology;Food and Beverage;,3,6,92,152,154,49,177,4,118,158,161,130,50,114,64,22,108,6,1,4,2,3,Filler String
887854,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Damien Walsh,184,Damien,Walsh,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,5,10,3,9,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Legal;Government;Fashion;Human Resources;,8,4,118,181,133,173,48,4,47,90,128,97,96,88,137,17,150,10,3,1,7,5,Filler String
257016,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lilia Fox,185,Lilia,Fox,sample@email.com,Male,No Preference,4,7,3,2,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Healthcare;Media and News;Nonprofit;Real Estate;,7,5,147,68,53,199,145,125,94,177,19,171,153,38,46,57,8,8,10,4,7,9,Filler String
838645,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Beckett Hayes,186,Beckett,Hayes,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,9,1,1,8,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Education;Accounting;,6,3,23,96,86,51,190,24,143,154,72,199,94,54,1,37,176,8,5,2,4,4,Filler String
882301,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Rowan Field,187,Rowan,Field,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,1,4,4,1,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Healthcare;Nonprofit;,9,6,87,5,167,19,113,166,59,105,112,137,89,160,38,182,158,4,9,6,5,8,Filler String
913854,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sable Knox,188,Sable,Knox,sample@email.com,Male,Female,5,5,10,5,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Media and News;Advertising/Marketing;Technology;Agriculture;Pharmaceutical;,8,2,10,181,112,113,9,92,91,14,198,57,160,25,53,82,48,8,9,3,7,7,Filler String
354079,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Asher Vaughn,189,Asher,Vaughn,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,9,3,4,5,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Government;Real Estate;Finance;Arts and Design;Engineering;,10,1,22,83,129,180,24,39,98,140,171,134,88,13,45,53,31,2,7,2,1,5,Filler String
431954,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Maris Wilder,190,Maris,Wilder,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,5,9,5,2,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Education;,9,3,82,194,32,20,98,196,1,113,192,106,67,158,147,171,84,5,5,3,3,7,Filler String
429557,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Elias Drake,191,Elias,Drake,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,2,6,9,7,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Legal;Aerospace;Media and News;Fashion;,2,10,59,112,132,0,129,160,64,173,68,18,109,45,120,57,107,8,1,10,2,4,Filler String
952711,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Vera McCoy,192,Vera,McCoy,sample@email.com,Male,Female,2,4,3,4,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Finance;Legal;Healthcare;,7,4,18,0,96,16,116,124,13,31,41,67,78,162,14,103,51,4,1,6,9,2,Filler String
752018,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Weston Hale,193,Weston,Hale,sample@email.com,Male,Female,2,5,6,6,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Other;Engineering;Food and Beverage;Accounting;,1,2,41,198,138,152,176,97,99,160,196,170,186,130,16,91,167,1,4,1,10,4,Filler String
151858,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Luna Vaughn,194,Luna,Vaughn,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,10,5,2,10,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Accounting;Real Estate;Education;Entrepreneurship;Hospitality;,1,6,136,88,198,132,94,158,47,2,22,129,39,96,159,85,87,5,5,4,8,3,Filler String
242039,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Jasper Knight,195,Jasper,Knight,sample@email.com,Female,No Preference,10,5,2,10,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Other;Pharmaceutical;Human Resources;,8,6,152,140,44,96,56,15,77,122,90,91,65,66,105,161,182,7,9,10,8,2,Filler String
450457,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Calla Morrison,196,Calla,Morrison,sample@email.com,Male,Male,4,8,4,3,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Government;Aerospace;Accounting;,4,10,167,57,44,143,170,38,179,86,98,31,161,140,72,35,68,4,9,9,1,8,Filler String
